ine_label	utterance	num_tokens
UNK:UNK	how about 4:00?     Ina Rangel 10/16/2000 11:03 AM To: John Arnold/HOU/ECT@ECT cc:   Subject: John Arnold's PC  John, When would be a good time for you.  After work maybe?  Ina ---------------------- Forwarded by Ina Rangel/HOU/ECT on 10/16/2000 11:02 AM  --------------------------- DON ADAM @  ENRON         10/16/2000 10:06 AM  To: Ina Rangel/HOU/ECT@ECT cc:   Subject: John Arnold's PC  Ina,  Could you please have John email you the directions to his house and when  would be a good time to come by and install the equipment? Thanks.  Don	100
UNK:UNK	Savita: A couple of issues:  1.  I'm having trouble setting a syncopated basis child of a syncopated basis  child (grandchild).  Is this not currently allowed by the system?  2.   I have a lot of counterparties whom click on hub gas daily when they  meant to trade nymex.  Although I would like the nymex filter to bring gas  dailies, is there anyway to separate them a little more clearly.  Eventually  I would like to run all my products in parallel with gas daily, but I'm  restricted right now by issue #1.  Please advise, John	95
UNK:UNK	Oh yea, I always get those two places confused.   From: Margaret Allen@ENRON on 10/13/2000 04:26 PM To: John Arnold/HOU/ECT@ECT cc:   Subject: Re: Last night    I thought we agreed to Denny's tonight after Rick's?!	42
UNK:UNK	of course...  just kidding.  Aldo's next week. you're done.  Open up your checkbook baby.   From: Margaret Allen@ENRON on 10/13/2000 03:45 PM To: John Arnold/HOU/ECT@ECT cc:   Subject: Re: Last night    am i being ignored?	42
UNK:UNK	"Jerk       	 	 	From:  Jeffrey A Shankman                           10/13/2000 08:49 AM 	  To: John Arnold/HOU/ECT@ECT cc:   Subject:    Give me a C     Give me an N  Give me an R  Give me an S  What do you have?  A Quarter!"	41
UNK:UNK	Lady, c'mon...you're just one of the guys!  Wanna go to Treasures tonight?   From: Margaret Allen@ENRON on 10/13/2000 08:39 AM To: John Arnold/HOU/ECT@ECT cc:   Subject: Last night  Hey Buster John,  Despite the X's you received last night for your ill behavior, I wanted to  thank you for dinner because I had a great time.  Although, I do take  personal offense to being flipped off at least 5 times in the course of  dinner. Watch your manners when your with a lady!  I hope you have a great Friday and today is one of your top 5 too!  MSA	108
UNK:UNK	"George,  Happy to work for the greater good, but would welcome your help in nailing a  deal with Continental quickly, as my understanding is that they have been  unresponsive to date.   Thanks  Fernley     George Wasaff@ENRON 04/12/2000 16:05 To: Fernley Dyson/LON/ECT@ECT cc: Colin Bailey/LON/ECT@ECT, Sam Kemp/LON/ECT@ECT, Tracy  Ramsey/EPSC/HOU/ECT@ECT, Derryl Cleaveland/NA/Enron@ENRON, Jennifer  Medcalf/NA/Enron@Enron   Subject: Re: British Airways vs Continental    Fernley:  We have a number of key initiatives in process with Continental including  sales of broadband services, weather derivatives and facility management that  have the potential to exceed the savings being offered by British Airways.  I  would prefer that we stay the course with Continental plus I am confident  that Continental can either meet or exceed BA's current offer.  George Wasaff    	Fernley Dyson@ECT 	11/21/2000 06:32 AM 		  		 To: George Wasaff/NA/Enron@Enron 		 cc: Sam Kemp/LON/ECT@ECT, Colin Bailey/LON/ECT@ECT 		 Subject: British Airways vs Continental  George,  Enron Europe has negotiated a preferred supplier agreement with British  Airways which will save us circa $3m a year vs Continental Airlines. I know  there are existing and potential links with Continental, so please let me  know if this causes you a problem. Colin Bailey is in Houston next week if  you need or want to know any of the detail.  Regards  Fernley"	237
UNK:UNK	Gary: Just checking to see if the Trader's Roundtable includes us gas boys.  I  would certainly be interested in attending. John	22
UNK:UNK	"Yea, problem is I left at noon to catch my flight, but Marc had a later  flight because NY is closer to Columbus than here. Right after I left, the  market got very busy and Marc decided to stay at work and not go.  So that  sucked.    Jennifer Burns  10/12/2000 04:09 PM  To: John Arnold/HOU/ECT@ECT cc:   Subject: Re:    I think I would be a little disappointed after traveling so far.......I guess  it was nice to see your ""buddies"".    John Arnold 10/12/2000 04:06 PM To: Jennifer Burns/HOU/ECT@ECT cc:   Subject: Re:    Sounds as if you went to a better show than I did.  The game was very  sloppy.  They tied 0-0.  Not too exciting.     Jennifer Burns  10/12/2000 03:43 PM  To: John Arnold/HOU/ECT@ECT cc:   Subject: Re:    Well......IT WAS GREAT!!!!!! Live was actually better than Counting Crows  (Shocking).  How was the Soccer Game?  I owe you dinner.  Thanks again for  the tickets.    John Arnold 10/12/2000 03:38 PM To: Jennifer Burns/HOU/ECT@ECT cc:   Subject:   how was the concert?"	189
UNK:UNK	Sounds as if you went to a better show than I did.  The game was very  sloppy.  They tied 0-0.  Not too exciting.     Jennifer Burns  10/12/2000 03:43 PM  To: John Arnold/HOU/ECT@ECT cc:   Subject: Re:    Well......IT WAS GREAT!!!!!! Live was actually better than Counting Crows  (Shocking).  How was the Soccer Game?  I owe you dinner.  Thanks again for  the tickets.    John Arnold 10/12/2000 03:38 PM To: Jennifer Burns/HOU/ECT@ECT cc:   Subject:   how was the concert?	87
UNK:UNK	how was the concert?	4
UNK:UNK	Thx, I do not have high speed service yet.     Ina Rangel 10/12/2000 10:28 AM To: John Arnold/HOU/ECT@ECT cc:   Subject: Follow - Up  John,  I just wanted to update you on some of the things that you wanted me to do:  1. I have ordered your computer and accessories for home use.  Once it comes  in Jay Webb and Don Adams of IT and EOL will make sure that everything you  need will be programmed on your computer.  2. I I have ordered your t.v for the office  3. I am working with telerate department on how you will be able to access it  from your home.  4. Polycom is installed in your office  5. I am still investigating different cellular phone companies   I will get back to when everything is completed.   And one question, do you all ready have DSL or any king of internet service  at home?     Ina	155
UNK:UNK	sounds good     David Forster@ENRON 10/12/2000 01:32 PM To: Savita Puthigai/NA/Enron@Enron, Andy Zipper/Corp/Enron@Enron, Kal  Shah/HOU/ECT@ECT cc: John Arnold/HOU/ECT@ECT  Subject: Popup Text   I would like to put the following text into a popup box which will appear  once to all users of EnronOnline. If you have any comments, please pass them  back to me by this afternoon.  Thanks,  Dave   Special Bulletin:  Nymex Trading every Sunday on EnronOnline  Starting Sunday, October 15 and continuing every Sunday until further  notice,  Nymex US Gas Swaps will be available for trading from 4:00 p.m. to  7:00 p.m. Central Time.	113
UNK:UNK	"82     michael.byrne@americas.bnpparibas.com on 10/11/2000 08:17:21 AM To: michael.byrne@americas.bnpparibas.com cc:   Subject: BNP PARIBAS Commodity Futures Weekly AGA Survey     Good Morning,  Just a reminder to get your AGA estimates in by Noon EST (11:00 CST) TODAY.  Last Year      +49 Last Week      +78  Thanks, Michael Byrne BNP PARIBAS Commodity Futures     ______________________________________________________________________________ _______________________________________________________  Ce message et toutes les pieces jointes (ci-apres le ""message"") sont etablis  a l'intention exclusive de ses destinataires et sont confidentiels. Si vous  recevez ce message par erreur, merci de le detruire et d'en avertir  immediatement l'expediteur.  Toute utilisation de ce message non conforme a sa destination, toute  diffusion ou toute publication, totale ou partielle, est interdite, sauf  autorisation expresse.  L'internet ne permettant pas d'assurer l'integrite de ce message, BNP PARIBAS  (et ses filiales) decline(nt) toute responsabilite au titre de ce message,  dans l'hypothese ou il aurait ete modifie.   ------------------------------------------------------------------------------ ---- This message and any attachments (the ""message"") are intended solely for the  addressees and are confidential. If you receive this message in error, please  delete it and immediately notify the sender.  Any use not in accord with its purpose, any dissemination or disclosure,  either whole or partial, is prohibited except formal approval.  The internet can not guarantee the integrity of this message. BNP PARIBAS  (and its subsidiaries) shall (will) not therefore be liable for the message  if modified. ______________________________________________________________________________ _______________________________________________________"	240
UNK:UNK	"I will not be able to attend       	Enron North America Corp. 	 	From:  Airam Arteaga                           10/11/2000 09:17 AM 	  To: Phillip K Allen/HOU/ECT@ECT, Thomas A Martin/HOU/ECT@ECT, Scott  Neal/HOU/ECT@ECT, John Arnold/HOU/ECT@ECT, Ted Murphy/HOU/ECT@ECT, Vladimir  Gorny/HOU/ECT@ECT, Frank Hayden/Corp/Enron@Enron cc: Rita Hennessy/NA/Enron@Enron, Ina Rangel/HOU/ECT@ECT, Laura  Harder/Corp/Enron@Enron, Kimberly Brown/HOU/ECT@ECT, Araceli  Romero/NA/Enron@Enron, Kay Chapman/HOU/ECT@ECT  Subject: Var, Reporting and Resources Meeting  REMINDER - Please see below. ---------------------- Forwarded by Airam Arteaga/HOU/ECT on 10/11/2000 09:14  AM ---------------------------     	Enron North America Corp. 	 	From:  Airam Arteaga                           10/04/2000 02:23 PM 	  To: Phillip K Allen/HOU/ECT@ECT, Thomas A Martin/HOU/ECT@ECT, Scott  Neal/HOU/ECT@ECT, John Arnold/HOU/ECT@ECT, Grant Masson/HOU/ECT@ECT, Ted  Murphy/HOU/ECT@ECT, Vladimir Gorny/HOU/ECT@ECT, Frank Hayden/Corp/Enron@Enron cc: Rita Hennessy/NA/Enron@Enron, Ina Rangel/HOU/ECT@ECT, Laura  Harder/Corp/Enron@Enron, Kimberly Brown/HOU/ECT@ECT, Araceli  Romero/NA/Enron@Enron, Kimberly Hillis/HOU/ECT@ect  Subject: Var, Reporting and Resources Meeting  Please plan to attend the below  Meeting:                                   Topic:  Var, Reporting and Resources Meeting            Date:  Wednesday, October 11th    Time:  2:30 - 3:30     Location: EB30C1       If you have any questions/conflicts, please feel free to call me.  Thanks, Rain x.31560"	245
UNK:UNK	"Hey: I hope you know we were just kidding with you yesterday.  We don't get many  strangers on the floor so we have to harass them when we do.    I think I am a couple of the ""we are not"" attributes in your book.  Is that  going to cause me any problems going forward?  John"	56
UNK:UNK	I've got your tix.  Just two though.  I left them in my car.  Can you walk  down with me around 11:45-12:00?	25
UNK:UNK	No 0-jun 1  indicative offer is 4.85     Sheetal Patel 10/10/2000 01:03 PM To: John Arnold/HOU/ECT@ECT, Mike Maggi/Corp/Enron@Enron cc: Charles H Otto/HOU/ECT@ECT  Subject: Offers  John & Mike,  Could you please fill out the attach spreadsheet COB today?  There is one  swap term and one collar term.  It looks like we are getting close to a finance deal and are working with  John Thompson in the finance group.  The outline quotes would be a buy out of  existing deals on Enron's books.   Thanks,  Sheetal x36740	97
UNK:UNK	how's 3:00?   From: Margaret Allen@ENRON on 10/10/2000 12:08 PM To: John Arnold/HOU/ECT@ECT cc:   Subject: Re: Substantiation for EOL    Oh, I have a meeting with four people at 3:30.  Can I come before or after  that?  If no other time works, I can probably change it.  Just let me know,  MSA	60
UNK:UNK	"Absolutely.  Come by around 3:30??   From: Margaret Allen@ENRON on 10/10/2000 10:28 AM To: John Arnold/HOU/ECT@ECT cc:   Subject: Substantiation for EOL  Hi,   I was hoping that you could give me a few minutes after trading hours to help  me substantiate the EOL commercial.  ABC is threatening not to run it if I  don't prove that ""Enron has created the First Internet Global Commodities  Market.""  I can easily prove we are the largest, but I'm having a hard time  with first.  I know we were, but I have to have it in writing.  Give me a call or email me and let me know when you have a second or two.  Thanks, Margaret"	121
